189,3999 
190,2106 
190,7255 
191,1957 
190,6622 
191,1387 
188,8174 
188,3183 
189,2025 
189,0728 
186,7371 
186,962 
187,7983 
186,1305 
186,284 
187,9737 
189,093 
189,1327 
191,177 
193,0722 
193,3208 
193,5946 
194,1883 
195,2284 
196,906 
196,6809 
196,6723 
197,8897 
184,3968 
185,1924 
187,7624 
189,9349 
191,7091 
191,6872 
193,6221 
195,5375 
196,2324 
194,8111 
196,0469 
196,6221 
195,1353 
193,2086 
193,1196 
193,0683 
184,3952 
184,5345 
185,6529 
186,1831 
185,1399 
185,8509 
179,2528 
178,1622 
179,8042 
181,4314 
182,1337 
175,3588 
178,1977 
180,6858 
180,8517 
182,94 
184,0175 
186,4433 
180,156 
182,7783 
184,7579 
187,3035 
186,9607 
188,3113 
182,0194 
183,7463 
182,4249 
179,2083 
174,6186 
174,5347 
176,1553 
176,9045 
175,9179 
176,3381 
177,237 
178,1447 
176,9663 
177,8545 
179,4863 
180,9886 
180,6505 
181,3903 
182,5081 
182,0874 
183,62 
184,4359 
185,603 
184,46 
185,0938 
185,9531 
186,5045 
185,3142 
186,4359 
186,3395 
186,9374 
185,7384 
186,0644 
187,6896 
190,0458 
188,0968 
189,8661 
192,1018 
193,0872 
191,913 
193,7521 
195,0123 
196,0644 
195,9295 
195,5256 
195,515 
195,0406 
192,5382 
192,4592 
192,1154 
191,3317 
191,2436 
190,6287 
191,141 
187,1802 
187,6767 
189,9884 
191,908 
190,9983 
192,1874 
193,862 
194,4161 
194,2956 
195,0985 
196,4688 
197,6957 
196,1846 
197,333 
195,4267 
196,6967 
196,0246 
188,6301 
185,2129 
185,8987 
187,9344 
189,4163 
191,4653 
191,1954 
193,1022 
194,1814 
195,1942 
194,9891 
195,558 
195,7148 
195,2035 
193,5463 
195,1288 
196,1901 
197,1419 
196,9357 
197,5457 
198,5373 
199,576 
197,8775 
199,097 
200,3181 
201,1237 
198,9991 
198,2745 
199,36 
199,8399 
198,4948 
199,4991 
199,0585 
199,6688 
197,4406 
198,3559 
197,1874 
195,7726 
193,1676 
191,7125 
192,0658 
190,285 
190,0849 
190,9418 
193,0797 
190,842 
191,5858 
193,407 
194,8524 
194,1167 
195,3065 
196,4783 
197,1011 
192,0084 
189,3543 
190,9934 
191,9443 
191,4355 
192,7699 
194,7648 
196,1777 
194,3976 
193,8335 
194,6813 
196,0638 
194,4881 
195,2068 
195,9952 
196,3734 
195,6681 
196,2067 
196,1181 
197,0648 
196,1813 
196,339 
195,5172 
196,6141 
194,7452 
194,9145 
195,3835 
186,3695 
183,3992 
185,5505 
187,7275 
187,8021 
189,2592 
191,6799 
191,9939 
191,7473 
193,6349 
195,0469 
196,3034 
195,1398 
171,4705 
173,0596 
175,5935 
177,7615 
180,7353 
182,1279 
183,5124 
186,2142 
188,1289 
187,9514 
189,7612 
192,0166 
193,7517 
194,3842 
193,9283 
195,08 
195,8415 
196,278 
195,9596 
197,3526 
198,1027 
198,364 
196,8111 
197,9092 
198,7538 
199,8563 
199,1887 
200,1445 
201,3616 
202,2359 
199,4678 
199,7134 
199,9349 
198,5106 
196,7546 
197,9506 
198,2326 
197,8732 
198,9121 
199,9143 
199,6252 
199,7675 
199,0946 
199,9231 
200,8302 
200,5532 
199,5272 
200,71 
201,7747 
202,8995 
201,231 
200,9807 
201,1387 
200,9479 
199,5023 
200,2866 
201,0099 
201,9226 
200,3124 
199,9303 
200,5319 
201,5189 
200,3597 
200,2323 
200,9428 
201,9853 
200,6376 
201,6467 
197,0839 
193,1328 
193,0004 
193,8303 
194,3658 
193,5215 
194,9472 
195,8916 
196,9353 
196,2394 
197,4133 
198,5201 
199,0134 
198,4494 
198,7277 
199,6713 
201,0351 
199,7184 
199,6548 
200,8576 
201,716 
200,5873 
201,1043 
201,576 
201,6284 
199,2799 
199,6945 
200,8833 
201,5145 
200,5016 
200,931 
201,1033 
200,7165 
191,7944 
188,557 
190,7675 
192,3223 
190,7551 
191,681 
193,1393 
193,6705 
190,8135 
191,6933 
192,2999 
192,1355 
191,5275 
192,2606 
192,3063 
191,0813 
191,435 
192,993 
193,8972 
192,346 
194,3133 
195,9303 
197,2336 
195,9767 
196,5084 
196,9326 
198,3604 
197,0518 
197,4772 
198,2507 
198,9572 
197,0538 
198,1296 
198,5932 
197,7094 
197,7267 
199,4667 
199,7651 
201,0053 
199,6517 
201,0066 
200,6125 
200,8669 
199,3077 
198,997 
200,2338 
201,4937 
199,1555 
200,229 
201,3947 
202,4404 
200,2971 
200,8962 
201,5798 
201,3087 
198,0757 
196,5738 
196,0841 
195,239 
192,6324 
191,5573 
186,2418 
182,0523 
179,8987 
180,8771 
181,4344 
180,5611 
181,8237 
182,3746 
182,6942 
181,549 
181,0358 
176,4558 
173,1015 
171,0237 
168,7349 
166,309 
165,4714 
164,8555 
161,2891 
160,8876 
156,0269 
151,3188 
151,4452 
151,7932 
150,6171 
150,6338 
151,4538 
151,0682 
151,841 
153,16 
151,8518 
155,5875 
146,1098 
145,7014 
146,9129 
146,4738 
146,8956 
146,6631 
145,6051 
149,1984 
152,1492 
155,3344 
156,9693 
158,7224 
157,2467 
155,7278 
158,1676 
160,5096 
161,6345 
163,9893 
166,7808 
169,4676 
169,9671 
173,0894 
174,7279 
176,2047 
176,698 
178,5919 
178,5726 
180,0781 
179,51 
179,8976 
180,602 
181,0203 
181,6742 
182,7037 
183,6824 
183,5691 
184,0632 
184,5987 
185,2229 
183,6068 
184,2813 
185,3593 
185,5726 
184,6397 
184,4662 
183,6189 
182,0878 
178,1388 
174,6392 
175,6351 
178,3969 
181,3423 
183,1113 
183,4024 
184,6124 
186,4994 
188,84
