0,0047817 
0,0095634 
0,0295634 
0,0423883 
0,047557 
0,0526574 
0,0577299 
0,0628458 
0,06752069 
0,07242379 
0,07785679 
0,0829481 
0,08784299 
0,09265929 
0,09745079 
0,1027146 
0,1075825 
0,1122493 
0,1171346 
0,1222893 
0,1269688 
0,1317277 
0,1368089 
0,1421716 
0,1469356 
0,1518131 
0,157174 
0,1625024 
0,1671835 
0,1720826 
0,1770509 
0,1821095 
0,1867532 
0,1915266 
0,1965101 
0,2014143 
0,2061505 
0,2108298 
0,2157042 
0,2204467 
0,2256389 
0,2303588 
0,2352396 
0,2403696 
0,2456722 
0,2504559 
0,2554884 
0,2602403 
0,2652239 
0,269953 
0,274859 
0,2795095 
0,2845936 
0,2901531 
0,295018 
0,2999432 
0,3051125 
0,3104762 
0,3159516 
0,3210773 
0,3269352 
0,3323109 
0,3373548 
0,3435239 
0,3486049 
0,3540411 
0,3594338 
0,3650147 
0,3703371 
0,3759802 
0,3811395 
0,3872455 
0,3924719 
0,3979688 
0,4035448 
0,4084048 
0,4133015 
0,4181338 
0,4234125 
0,4284393 
0,4334284 
0,4384382 
0,4437316 
0,4484953 
0,45322 
0,4584337 
0,4635915 
0,46872 
0,4737609 
0,478465 
0,483704 
0,4887985 
0,4935256 
0,4982425 
0,5035846 
0,5084263 
0,5130876 
0,5178205 
0,5236039 
0,528744 
0,5336211 
0,5387391 
0,5440314 
0,5488109 
0,553616 
0,5585329 
0,5640685 
0,5687463 
0,5739554 
0,5787039 
0,5839842 
0,5888078 
0,5936778 
0,5984968 
0,6035999 
0,6086685 
0,6134543 
0,6182073 
0,6238751 
0,6287917 
0,6334857 
0,6382345 
0,6434923 
0,6482615 
0,6529098 
0,6576811 
0,6632006 
0,6679284 
0,6727696 
0,6775346 
0,6829667 
0,6881087 
0,6930121 
0,6980317 
0,7030818 
0,7078841 
0,712639 
0,7175409 
0,723242 
0,7280744 
0,7330447 
0,7379453 
0,7431533 
0,7479717 
0,7527699 
0,7577236 
0,7630931 
0,7681569 
0,7730392 
0,7779773 
0,7830884 
0,7881872 
0,7930733 
0,7982792 
0,8040322 
0,8092808 
0,8144669 
0,8195391 
0,8259643 
0,8310249 
0,8363312 
0,8418354 
0,8478968 
0,8533072 
0,8585052 
0,8642992 
0,8695773 
0,8748764 
0,8801124 
0,8860581 
0,8917142 
0,8968288 
0,9026392 
0,9079264 
0,912971 
0,918084 
0,9239881 
0,9293372 
0,9345814 
0,9403664 
0,9462817 
0,9514732 
0,9569147 
0,9625468 
0,9672652 
0,9723511 
0,9774328 
0,9837843 
0,9887263 
0,9934456 
0,9982134 
1,003225 
1,008074 
1,012951 
1,017945 
1,023417 
1,028378 
1,033196 
1,037957 
1,04323 
1,048031 
1,052928 
1,058313 
1,064145 
1,068987 
1,074373 
1,083735 
1,08976 
1,09461 
1,099293 
1,105002 
1,110146 
1,114853 
1,119486 
1,125188 
1,130144 
1,135233 
1,140581 
1,146244 
1,151487 
1,156854 
1,162618 
1,167893 
1,173051 
1,178517 
1,184266 
1,189425 
1,194498 
1,199808 
1,205835 
1,211069 
1,216309 
1,222024 
1,227724 
1,232832 
1,23832 
1,244148 
1,249476 
1,254797 
1,260205 
1,266154 
1,271821 
1,277169 
1,282624 
1,287962 
