110,4115 
115,0717 
117,7515 
121,7673 
126,2409 
128,2653 
132,5255 
136,9262 
138,0454 
142,515 
146,5564 
147,1577 
150,9977 
154,2352 
154,0109 
157,6036 
160,7552 
160,027 
163,5064 
165,9571 
164,2581 
167,0146 
168,6571 
167,0709 
169,7674 
171,5401 
169,6083 
171,9225 
173,654 
170,6479 
171,2828 
173,5545 
170,0131 
172,3701 
174,6218 
171,9215 
173,8488 
157,4259 
152,5848 
152,6277 
155,9578 
158,7971 
156,2928 
158,7666 
161,5569 
159,9462 
162,3439 
164,2312 
162,5747 
164,8056 
163,1931 
165,3242 
167,9434 
166,5926 
168,8941 
171,0421 
168,9026 
171,3774 
173,3722 
120,065 
120,4307 
122,9739 
127,3644 
129,4308 
133,9627 
138,5069 
139,8333 
143,813 
147,5012 
148,1528 
151,5584 
154,9574 
153,6203 
156,7798 
160,0127 
158,0075 
160,9035 
162,993 
160,7523 
163,6266 
162,7462 
165,1047 
167,8741 
165,5587 
168,6489 
170,5484 
168,2093 
170,7252 
172,5215 
169,3448 
172,2522 
174,0884 
171,6227 
173,8631 
175,5612 
172,9157 
175,4793 
177,1978 
174,3707 
175,4685 
177,2155 
174,3633 
176,0865 
177,7053 
174,3751 
176,2954 
177,7899 
174,6583 
176,7347 
178,0209 
175,0315 
176,714 
177,9678 
174,9017 
176,8351 
178,13 
174,886 
176,53 
177,6731 
174,6505 
176,8494 
178,4466 
175,1511 
176,3591 
178,1545 
174,0319 
174,8684 
176,3417 
173,4326 
174,9189 
171,6216 
172,9854 
175,066 
172,5638 
174,4707 
176,1584 
173,6009 
176,0915 
178,031 
174,4784 
176,7577 
177,9032 
174,5407 
176,4001 
178,3063 
175,791 
178,0564 
179,3591 
176,1377 
178,4198 
179,7293 
176,6113 
178,6571 
176,3406 
172,083 
173,0743 
175,1265 
172,0921 
173,5813 
175,734 
172,2407 
174,4064 
176,5044 
173,2474 
175,2552 
177,4111 
173,8624 
175,6072 
173,2275 
174,9999 
176,8247 
174,1767 
175,4904 
177,1936 
173,3495 
175,5515 
177,5074 
173,336 
175,7439 
176,9915 
173,4714 
176,0683 
177,3888 
174,1183 
176,3594 
177,9244 
175,3602 
177,6381 
179,3303 
176,2192 
177,9335 
179,1447 
176,7556 
178,2424 
180,1495 
176,6176 
178,5381 
179,8044 
165,8985 
164,2006 
160,9323 
162,3632 
163,5462 
160,9992 
163,1976 
161,1423 
162,015 
165,0026 
160,1946 
158,5978 
161,7486 
160,6506 
163,8608 
166,5463 
164,2367 
166,8601 
169,0354 
166,6495 
169,2868 
167,3049 
169,1569 
171,1891 
168,2379 
170,6307 
172,7006 
170,6709 
173,3163 
175,0829 
172,5045 
174,5528 
176,313 
174,0708 
175,3546 
177,0602 
174,2777 
176,3152 
178,0242 
175,0032 
176,4293 
178,3035 
175,1822 
177,3474 
178,7951 
176,0097 
177,8023 
179,2525 
175,5929 
177,4846 
179,0196 
174,644 
176,2487 
177,5048 
174,3079 
175,6914 
176,8585 
173,4159 
174,726 
176,4172 
172,9149 
173,9895 
171,2119 
172,8323 
174,8509 
172,3157 
173,9208 
175,4362 
172,7429 
175,0153 
176,3343 
171,9509 
173,7272 
176,0307 
173,7803 
176,3303 
178,0536 
175,5292 
177,5615 
179,0075 
176,172 
178,3522 
180,059 
176,7349 
178,455 
179,9458 
176,9825 
179,0405 
178,6277 
175,7867 
177,0532 
178,3289 
175,488 
177,4501 
178,818 
175,478 
177,1521 
178,8624 
175,9754 
177,0297 
178,3109 
174,8626 
176,5241 
177,8368 
174,5493 
175,9505 
177,6845 
174,2729 
176,1176 
178,0822 
175,2521 
176,8438 
178,591 
175,4719 
177,6313 
177,7189 
174,1436 
174,6445 
169,6245 
170,2632 
171,0424 
167,4486 
160,6208 
154,5547 
156,4637 
157,7264 
154,556 
155,933 
152,3457 
153,3014 
154,0239 
152,2805 
154,5412 
153,0091 
155,0413 
155,8151 
154,9151 
157,6913 
159,3612 
158,6333 
161,2564 
160,0765 
162,3426 
163,8665 
161,4847 
163,1456 
163,5017 
161,4865 
162,3742 
163,2647 
160,1179 
161,0057 
158,6528 
160,0639 
161,3396 
159,6221 
161,1839 
162,0489 
159,5199 
160,7353 
158,764 
161,829 
164,0316 
158,1589 
160,2166 
162,1388 
156,6917 
155,6868 
151,6425 
150,9322 
150,9395 
148,8191 
146,5556 
146,887 
150,1373 
150,3151 
150,06 
153,2832 
153,2594 
156,4775 
158,5071 
157,493 
160,4601 
159,2196 
161,4143 
163,5092 
162,0074 
163,2471 
164,8923 
162,7599 
164,6322 
165,5769 
163,6347 
165,2555 
167,3816 
165,5874 
167,6105 
165,5872 
167,7452 
169,897 
167,3588 
169,8324 
172,4631 
169,8653 
172,0034 
173,4096 
170,8489 
173,1688 
174,652 
172,3697 
174,8446 
176,3221 
173,6885 
175,6678 
176,585 
173,5739 
174,8633 
176,7526 
173,8231 
175,7971 
177,6799 
174,813 
176,3432 
178,232 
174,869 
176,4244 
178,5576 
175,5787 
176,9631 
178,2783 
175,2788 
176,8507 
177,8623 
174,2426 
175,1466 
177,2798 
174,5596 
175,9451 
177,8482 
174,7813 
176,5639 
177,2373 
174,1084 
175,7184 
173,2561 
175,0344 
176,7326 
173,7943 
175,3197 
176,5431 
173,1828 
175,5152 
177,5915 
174,5749 
176,5119 
177,9829 
174,5995 
175,8636 
177,4292 
174,5735 
176,3142 
177,2885 
174,6295 
176,3 
177,1936 
174,3977 
176,3862 
178,3488 
174,9031 
176,6745 
178,4031 
165,9469 
161,3369 
159,9023 
114,2906 
115,8693 
120,7617 
122,9603 
127,0977 
129,4133 
134,0125 
137,9841 
139,5516 
144,1053 
147,7626 
147,755 
151,7885 
155,1012 
154,6433 
156,9932 
158,7081 
156,3104 
158,7994 
160,81 
159,7583 
162,8357 
165,3268 
163,9322 
166,7544 
169,5861 
167,484 
170,0597 
172,2386 
170,0577 
165,2288 
159,5626 
161,7511 
164,0736 
162,6407 
164,7566 
167,0053 
165,2142 
167,4665 
169,7049 
167,5715 
169,2339 
171,7861 
168,4209 
170,6213 
168,5806 
169,7271 
171,2663 
168,8375 
171,5713 
173,2267 
171,1818 
173,6175 
175,4611 
172,6122 
175,0599 
176,7344 
173,594 
176,0074 
177,6116 
175,0717 
172,5679 
169,9605 
166,8286 
168,8479 
166,6606 
168,6998 
170,3032 
168,5823 
171,4231 
172,6153 
170,1547 
172,5461 
173,3265 
169,7887 
169,872 
170,8354 
166,7151 
167,3208 
166,5127 
164,1652 
165,4284 
162,9516 
164,5316 
165,7093 
163,0479 
165,0699 
166,8767 
164,5797 
166,6502 
164,6873 
165,3873 
166,1963 
163,5306 
164,2962 
165,1858 
162,4162 
163,5513 
165,1669 
162,2744 
158,2538 
153,5036 
154,9512 
154,5932 
158,3887 
160,8981 
155,9442 
159,4081 
161,6037 
160,3652 
158,8335 
154,8119 
157,3602 
160,4209 
159,0986 
162,2289 
163,6836 
162,316 
164,3331 
163,3856 
157,9135 
159,917 
157,2567 
159,8362 
161,3714 
158,8535 
160,0521 
161,9691 
149,9527 
148,1413 
147,6095 
149,8036 
148,706 
150,4669 
152,0894 
150,8322 
152,8775 
151,3325 
153,8983 
155,3053 
152,9729 
154,9296 
153,0041 
154,0238 
155,3195 
154,0785 
155,9785 
157,8556 
149,9128 
148,3444 
146,9678 
149,1155 
148,656 
151,649 
153,6578 
152,1389 
154,1626 
156,6902 
155,5583 
158,3623 
160,7758 
159,8574 
162,5692 
160,5774 
162,4204 
163,8338 
161,7382 
163,6434 
161,3326 
154,7905 
156,4986 
155,1268 
156,8065 
158,6988 
155,7307 
157,8635 
156,6924 
158,0499 
158,6341 
154,7137 
155,3032 
156,4892 
154,5429 
156,3894 
154,374 
156,5524 
157,8608 
155,2473 
156,8856 
154,8305 
156,6333 
157,6903 
155,9277 
157,6202 
158,4186 
154,159 
152,6079 
150,4856 
150,2311 
147,2232 
148,2593 
148,8466 
146,7797 
147,8457 
146,0944 
147,4822 
146,6181 
145,0495 
146,6558 
143,8847 
145,2066 
142,5392 
145,4247 
147,319 
146,0655 
149,3554 
149,7101 
153,7105 
156,9245 
156,431 
158,36 
161,2281 
159,5036 
163,0668 
166,023 
164,3478 
167,1081 
169,3528 
166,4519 
168,6185 
170,3371 
167,5948 
170,3678 
173,0814 
169,7679 
171,5726 
173,77 
171,8007 
172,1971 
173,9818 
170,9829 
173,2129 
167,2845 
161,4876 
164,3066 
162,9407 
164,7698 
167,7921 
165,7198 
168,1921 
170,7022 
167,1224 
169,4678 
171,8345 
168,435 
170,3628 
168,5035 
170,4261 
172,2902 
169,0722 
171,2948 
172,5682 
169,6954 
172,4757 
174,3802 
171,7072 
174,3241 
175,892 
173,4186 
175,0328 
175,3502 
167,0752 
162,2083 
159,815 
161,8883 
162,8641 
159,4822 
161,8924 
160,2495 
162,8876 
165,7165 
164,4161 
167,2692 
169,4993 
167,0401 
169,0004 
169,335 
166,7243 
167,6785 
168,3628 
164,6611 
165,441 
165,7235 
162,8868 
163,9675 
161,8749 
157,403 
151,1828 
152,9095 
155,2656 
153,6665 
155,6396 
156,2359 
153,5454 
154,4245 
151,3805 
153,3292 
154,9376 
152,6834 
152,8603 
151,8276 
154,9377 
157,7763 
156,382 
159,6728 
162,2471 
160,0073 
162,4663 
160,0133 
161,9865 
164,1926 
162,4633 
163,9981 
164,1923 
155,9961 
153,5123 
150,9814 
153,6155 
155,1867 
153,525 
156,1766 
153,7731 
156,5766 
157,5083 
155,3344 
157,9498 
158,9797 
156,4629 
158,082 
156,2896 
157,8024 
160,1582 
157,8653 
160,0276 
162,3751 
160,3329 
162,6447 
160,5143 
162,9085 
165,0156 
162,9832 
165,2294 
159,4484 
153,7922 
156,8118 
155,7549 
156,6681 
157,8752 
154,6835 
154,3938 
151,3116 
150,5919 
148,4022 
147,9863 
151,4685 
147,8944 
149,7391 
148,8174 
149,5338 
151,8533 
151,1021 
154,5306 
155,927 
152,4841 
149,759 
144,4417 
145,3863 
145,3555 
147,9751 
148,5486 
146,9258 
146,9532 
143,4076 
143,3224 
136,8961 
135,2937 
134,4208 
137,2161 
140,6688 
139,1098 
139,6591 
138,7016 
141,1507 
141,134 
144,0459 
145,988 
145,8872 
148,5661 
150,718 
149,7325 
152,4279 
153,7087 
151,0549 
151,8728 
103,0551 
102,6588 
105,4066 
109,9494 
114,9013 
117,9127 
122,6764 
127,2612 
129,2324 
133,7643 
137,5424 
138,2706 
142,2743 
146,2395 
145,8685 
148,6337 
152,0132 
150,4618 
153,2157 
152,4009 
156,1283 
158,8429 
158,1019 
160,2692 
163,0488 
160,09 
157,5984 
154,2045 
152,0014 
152,7891 
149,941 
151,2376 
148,4281 
149,4828 
149,2477 
146,7598 
148,5459 
147,0016 
148,565 
149,6888 
147,8165 
148,6454 
146,7245 
148,7576 
147,7318 
148,6405 
150,5329 
148,3951 
150,1021 
151,7612 
149,4815 
150,2201 
148,4699 
150,5679 
152,348 
149,3307 
150,5563 
148,8485 
149,3224 
146,5411 
148,6047 
150,229 
149,2708 
149,1359 
147,681 
148,8094 
150,2143 
147,1092 
148,6663 
146,6715 
149,6728 
152,4447 
151,7667 
154,2606 
155,634 
151,6142 
152,4634 
150,535 
152,1702 
153,4435 
151,989 
153,6195 
150,6777 
152,7393 
154,0993 
151,7336 
152,5686 
150,0677 
151,8471 
153,1334 
151,0186 
151,9155 
150,3163 
152,0949 
153,5834 
152,5712 
154,2085 
156,7729 
153,4689 
154,9905 
152,5062 
154,6693 
155,8869 
152,8959 
153,7764 
151,6311 
152,8901 
154,0647 
151,4231 
152,2769 
149,5103 
150,8559 
151,7182 
148,7406 
150,0388 
148,4107 
143,0398 
138,8653 
137,1224 
136,5953 
139,4623 
141,9983 
140,4066 
142,5991 
142,2805 
144,1366 
146,2352 
145,2832 
142,7255 
141,8311 
143,5664 
141,8145 
144,151 
146,4088 
145,0864 
147,1283 
146,3156 
143,7292 
145,5078 
144,1538 
146,088 
144,7911 
146,982 
147,87 
143,3228 
145,2956 
143,3733 
143,7864 
134,5858 
134,4362 
130,6726 
133,3036 
130,3328 
133,6339 
135,353 
139,7058 
143,2883 
142,7594 
146,2543 
148,7632 
148,3412 
151,5543 
153,9031 
152,9863 
155,7707 
154,6381 
156,0498 
158,0995 
155,5707 
157,1469 
158,627 
156,143 
157,56 
155,8079 
157,8494 
159,6399 
158,2948 
160,4126 
161,5208 
160,3071 
161,4803 
163,2879 
160,3654 
161,5607 
159,244 
161,6574 
163,5612 
161,6162 
163,6051 
164,1783 
160,5653 
161,6685 
157,8817 
158,6944 
159,8642 
156,1876 
158,216 
160,119 
156,8859 
158,923 
156,7489 
157,4628 
158,1609 
155,384 
156,6426 
154,4904 
156,9426 
158,745 
156,2124 
158,0212 
159,5134 
155,4934 
156,3881 
154,617 
156,0707 
157,6532 
156,1019 
158,6235 
156,8546 
158,907 
161,3713 
159,6421 
161,1354 
163,5063 
161,0867 
162,3442 
157,8077 
155,242 
157,9724 
156,9785 
158,7768 
155,6182 
154,7103 
157,3642 
155,0014 
157,6131 
160,5674 
153,181 
156,2148 
153,8204 
156,5085 
159,1025 
151,5811 
154,5639 
154,3256 
157,0989 
159,0284 
151,9522 
154,6555 
157,1767 
154,9717 
158,0418 
150,1554 
153,1879 
156,2779 
155,0185 
157,8102 
153,9839 
152,921 
155,6519 
153,6815 
156,5093 
150,9605 
150,2281 
153,4675 
150,4156 
152,2972 
148,839 
147,1971 
148,911 
147,2379 
142,5944 
140,753 
142,7504 
140,9046 
143,8028 
139,3693 
140,4241 
144,2557 
143,0682 
145,7752 
143,3347 
143,8737 
147,8007 
147,9791 
151,5898 
149,1048 
149,4872 
152,6161 
152,2607 
155,6897 
152,6972 
151,8094 
155,1861 
157,8649 
156,7337 
154,5778 
154,0642 
156,3918 
158,9267 
157,0175 
159,5544 
156,1175 
154,5149 
157,6297 
156,4736 
159,721 
156,9485 
155,0048 
157,0341 
155,8733 
159,1897 
154,8817 
154,0052 
155,9326 
159,0658 
156,4797 
152,2273 
150,3508 
152,7039 
150,6031 
151,7301 
147,6938 
146,2061 
148,2871 
147,3254 
143,2156 
142,9499 
145,1252 
142,4217 
132,9725 
130,4714 
132,5823 
125,5175 
124,3146 
122,6462 
125,6134 
126,0836 
124,1432 
124,9528 
128,1951 
130,5222 
127,0783 
130,4475 
130,5574 
133,5475 
133,5327 
132,249 
133,31 
137,3282 
140,2758 
139,9854 
138,8694 
138,7956 
140,6459 
143,2675 
142,7663 
139,
