0,2080893 
0,4161786 
0,4361786 
0,4478724 
0,4559053 
0,4626853 
0,4679949 
0,4747589 
0,4815228 
0,4981482 
0,5050035 
0,5177369 
0,5318993 
0,5404102 
0,5467038 
0,569566 
0,5764263 
0,581793 
0,5879396 
0,5984893 
0,604537 
0,6108144 
0,6163636 
0,6221309 
0,62846 
0,6411631 
0,6504334 
0,6557719 
0,6629538 
0,6720725 
0,6800077 
0,6851512 
0,6914998 
0,6976791 
0,7034513 
0,7135895 
0,7412171 
0,7478449 
0,7550161 
0,7614686 
0,7682048 
0,7901106 
0,7973969 
0,8038511 
0,8122053 
0,8178446 
0,8252119 
0,8308938 
0,8361281 
0,8442188 
0,8496484 
0,8550611 
0,8613015 
0,8667194 
0,8739877 
0,8878636 
0,895246 
0,9006737 
0,9060173 
0,9477218 
0,9547025 
0,9614099 
0,9668036 
0,9734936 
0,9870033 
0,9946285 
1,000536 
1,008276 
1,014317 
1,021787 
1,028357 
1,033692 
1,043174 
1,049536 
1,055073 
1,064145 
1,06956 
1,076965 
1,112893 
1,120333 
1,130733 
1,14278 
1,151811 
1,165509 
1,175794 
1,184621 
1,22873 
1,253886 
1,283256 
1,302984 
1,343225 
1,357113 
1,364695 
1,376436 
1,386051 
1,39386 
1,400241 
1,411155 
1,421875 
1,429363 
1,435294 
1,443055 
1,449404 
1,456066 
1,464741 
1,470767 
1,479242 
1,485222 
1,492718 
1,502904 
1,510376 
1,516839 
1,523082 
1,530881 
1,5376 
1,546869 
1,555978 
1,564606 
1,613283 
1,625517 
1,633503 
1,642163 
1,656122 
1,665168 
1,672832 
1,682322 
1,689557 
1,699253 
1,706447 
1,715412 
1,722184 
1,730167 
1,737059 
1,745529 
1,753168 
1,761861 
1,768815 
1,778312 
1,786215 
1,797231 
1,804015 
1,814926 
1,82173 
1,829953 
1,836715 
1,846116 
1,853165 
1,861265 
1,868042 
1,876198 
1,882833 
1,917733 
1,929479 
1,936742 
1,946089 
1,955218 
1,967175 
1,974621 
1,983191 
1,990105 
1,998964 
2,006151 
2,014794 
2,021997 
2,030192 
2,037929 
2,046424 
2,05404 
2,063485 
2,070511 
2,079512 
2,086777 
2,095366 
2,102125 
2,110491 
2,117475 
2,129534 
2,14171 
2,151528 
2,160583 
2,167484 
2,174571 
2,183244 
2,190624 
2,200244 
2,207703 
2,217092 
2,224489 
2,234018 
2,241954 
2,250645 
2,257566 
2,26558 
2,271972 
2,280503 
2,312694 
2,333881 
2,341977 
2,349935 
2,355782 
2,365573 
2,37358 
2,381892 
2,388014 
2,396953 
2,40759 
2,415262 
2,421288 
2,428529 
2,434677 
2,442881 
2,449058 
2,457865 
2,469579 
2,508175 
2,517133 
2,523446 
2,540716 
2,549982 
2,556427 
2,564562 
2,574135 
2,585967 
2,59283 
2,59959 
2,613197 
2,624775 
2,631773 
2,637606 
2,647805 
2,653934 
2,660809 
2,666584 
2,672406 
2,683352 
2,726654 
2,736117 
2,744554 
2,750206 
2,757519 
2,767823 
2,775483 
2,78309 
2,788844 
2,796087 
2,802196 
2,809795 
2,822118 
2,830497 
2,838256 
2,848661 
2,854319 
2,86227 
2,86863 
2,876632 
2,882637 
2,888194 
2,895266 
2,901649 
2,908577 
2,914047 
2,919608 
2,92815 
2,937032 
2,983276 
2,992612 
3,000658 
3,007495 
3,015345 
3,021309 
3,035654 
3,046375 
3,052931 
3,060544 
3,06704 
3,073936 
3,083322 
3,090082 
3,098334 
3,104514 
3,112289 
3,117931 
3,12552 
3,131357 
3,136734 
3,143853 
3,152521 
3,169125 
3,212891 
3,225538 
3,232911 
3,238975 
3,245658 
3,254824 
3,266284 
3,273748 
3,284534 
3,292774 
3,307437 
3,318608 
3,326126 
3,332648 
3,338351 
3,357674 
3,365198 
3,371409 
3,378676 
3,384241 
3,420666 
3,432743 
3,439011 
3,44695 
3,454144 
3,461159 
3,476331 
3,487927 
3,497557 
3,504772 
3,512608 
3,51817 
3,525766 
3,531687 
3,537545 
3,545643 
3,551704 
3,559604 
3,565478 
3,572192 
3,579633 
3,585317 
3,594028 
3,600316 
3,610334 
3,625864 
3,632949 
3,646963 
3,658865 
3,66656 
3,672407 
3,679979 
3,686327 
3,701985 
3,71324 
3,720083 
3,728785 
3,734831 
3,743956 
3,749907 
3,755738 
3,763519 
3,773082 
3,781474 
3,787536 
3,79636 
3,801906 
3,809159 
3,817053 
3,823453 
3,830374 
3,835805 
3,842884 
3,875548 
3,883837 
3,888945 
3,895931 
3,90132 
3,908033 
3,913725 
3,919027 
3,925698 
3,930988 
3,936109 
3,94282 
3,947792 
3,952873 
3,959418 
3,964485 
3,969718 
3,976296 
3,981309 
3,98641 
3,992914 
3,997833 
4,003046 
4,009695 
4,014778 
4,020183 
4,026675 
4,03171 
4,036992 
4,043485 
4,048587 
4,053824 
4,060597 
4,06624 
4,071314 
4,078276 
4,083354 
4,088407 
4,095033 
4,100205 
4,111958 
4,120325 
4,126861 
4,132013 
4,137279 
4,144586 
4,149987 
4,155198 
4,162011 
4,167339 
4,172791 
4,179501 
4,184819 
4,191486 
4,196824 
4,201929 
4,208366 
4,213551 
4,218729 
4,225316 
4,230381 
4,235545 
4,266922 
4,274997 
4,281583 
4,286912 
4,29351 
4,298622 
4,303638 
4,310173 
4,315345 
4,32056 
4,327041 
4,332274 
4,337425 
4,34444 
4,349638 
4,354728 
4,36177 
4,36696 
4,372378 
4,379369 
4,384497 
4,390939 
4,396205 
4,401263 
4,408053 
4,412986 
4,418255 
4,424934 
4,430003 
4,43525 
4,442134 
4,447042 
4,452236 
4,458805 
4,463881 
4,469076 
4,475644 
4,480582 
4,485728 
4,492286 
4,497662 
4,502799 
4,509365 
4,514539 
4,519701 
4,526402 
4,531513 
4,536708 
4,543342 
4,548394 
4,553644 
4,56022 
4,56539 
4,57065 
4,577254 
4,582346 
4,58759 
4,594245 
4,599431 
4,604732 
4,611334 
4,616348 
4,621496 
4,628154 
4,633472 
4,638571 
4,645514 
4,650985 
4,656226 
4,662848 
4,668124 
4,67494 
4,680307 
4,6854 
4,691941 
4,697103 
4,702285 
4,708798 
4,713744 
4,718804 
4,725564 
4,730557 
4,73585 
4,742554 
4,74768 
4,752743 
4,759153 
4,764118 
4,769327 
4,775922 
4,780873 
4,786069 
4,792615 
4,797629 
4,803962 
4,811036 
4,816514 
4,821615 
4,828332 
4,833644 
4,8387 
4,845544 
4,850629 
4,855681 
4,862412 
4,867523 
4,872535 
4,879323 
4,884503 
4,89098 
4,896168 
4,901292 
4,907807 
4,913119 
4,91827 
4,925165 
4,93021 
4,935278 
4,942268 
4,947247 
4,952536 
4,959332 
4,964246 
4,969503 
4,976199 
4,981213 
4,986384 
4,992826 
4,997797 
5,002896 
5,009457 
5,014585 
5,019825 
5,026161 
5,031347 
5,036363 
5,043024 
5,048077 
5,053284 
5,063507 
5,070158 
5,077485 
5,083151 
5,088865 
5,095947 
5,101321 
5,10823 
5,114101 
5,119156 
5,127036 
5,133906 
5,138983 
5,145588 
5,150594 
5,155713 
5,162561 
5,167693 
5,172915 
5,179678 
5,184744 
5,191351 
5,196674 
5,201884 
5,20875 
5,21386 
5,219018 
5,225497 
5,230462 
5,23565 
5,242215 
5,247331 
5,252488 
5,258891 
5,264215 
5,269368 
5,275918 
5,280993 
5,28612 
5,292707 
5,297959 
5,303031 
5,309639 
5,314651 
5,319833 
5,326311 
5,33142 
5,336589 
5,343331 
5,348419 
5,35357 
5,360556 
5,36576 
5,371033 
5,3777 
5,382985 
5,388301 
5,395078 
5,400412 
5,405587 
5,412403 
5,417829 
5,424509 
5,429802 
5,43492 
5,441481 
5,446748 
5,452002 
5,458591 
5,463628 
5,468914 
5,476031 
5,481252 
5,486255 
5,492671 
5,497593 
5,502716 
5,50914 
5,514184 
5,519361 
5,525847 
5,530829 
5,535905 
5,542503 
5,547616 
5,552755 
5,559243 
5,564244 
5,569958 
5,576461 
5,581743 
5,586987 
5,593503 
5,598571 
5,603775 
5,610432 
5,615592 
5,620697 
5,627205 
5,632549 
5,637792 
5,644506 
5,649686 
5,654933 
5,661615 
5,666888 
5,672017 
5,678747 
5,683884 
5,688935 
5,695457 
5,70065 
5,705751 
5,712346 
5,717352 
5,722954 
5,729736 
5,735314 
5,742734 
5,748409 
5,754014 
5,761116 
5,769627 
5,778296 
5,783977 
5,789856 
5,797497 
5,803396 
5,811319 
5,817474 
5,823691 
5,830927 
5,836533 
5,843652 
5,849331 
5,855461 
5,862251 
5,86757 
5,873247 
5,87981 
5,885089 
5,891747 
5,897122 
5,902709 
5,909712 
5,915275 
5,921271 
5,92815 
5,934004 
5,939827 
5,947156 
5,953057 
5,960189 
5,965936 
5,97169 
5,978555 
5,984212 
5,990085 
5,997234 
6,003029 
6,010023 
6,015129 
6,020478 
6,028838 
6,034349 
6,039851 
6,048162 
6,054956 
6,063093 
6,069997 
6,07662 
6,084189 
6,091946 
6,098616 
6,10395 
6,110531 
6,117297 
6,12256 
6,129094 
6,134277 
6,13985 
6,146565 
6,151741 
6,158458 
6,163885 
6,169287 
6,17597 
6,181674 
